customer_id,signup_date,plan,region,acq_channel,contract_type,age,age_flag
CUST02944,2024-08-10,Standard,West,Organic,Monthly,38.0,
CUST02259,2024-10-11,Basic,West,Referral,Monthly,69.0,
CUST00524,2023-03-16,Basic,North,Organic,Monthly,21.0,
CUST00543,2024-04-20,Basic,West,Partner,Annual,64.0,
CUST02022,2023-08-10,Basic,East,Social,Annual,56.0,
CUST02608,2023-08-29,Standard,Central,Referral,Monthly,19.0,
CUST00351,2023-10-13,Standard,South,Partner,Annual,67.0,
CUST01700,2023-01-22,Basic,East,Paid Search,Annual,33.0,
CUST00359,2023-04-13,Standard,South,Organic,Monthly,28.0,
CUST02225,2024-11-07,Premium,North,Referral,Monthly,40.0,
CUST01018,2024-03-27,Standard,East,Organic,Monthly,18.0,
CUST00097,2023-08-13,Basic,West,Organic,Monthly,61.0,
CUST01741,2023-01-07,Premium,Central,Organic,Monthly,45.0,
CUST00672,2025-01-06,Standard,East,Organic,Monthly,30.0,
CUST01536,2023-07-19,Basic,North,Organic,Annual,26.0,
CUST01110,2024-07-12,Basic,South,Social,Monthly,39.0,
CUST01221,2023-03-13,Premium,West,Partner,Monthly,18.0,
CUST02463,2024-09-28,Standard,West,Referral,Annual,58.0,
CUST00579,2023-08-13,Basic,West,Organic,Annual,30.0,
CUST00070,2023-07-02,Standard,East,Organic,Monthly,40.0,
CUST02696,2023-07-28,Standard,North,Partner,Monthly,65.0,
CUST02112,2024-03-08,Premium,North,Social,Monthly,37.0,
CUST02152,2023-11-18,Basic,Central,Organic,Annual,59.0,
CUST00469,2024-12-28,Basic,East,Referral,Annual,28.0,
CUST01712,2023-01-01,Basic,East,Organic,Monthly,56.0,
CUST01292,2023-09-26,Premium,South,Organic,Monthly,56.0,
CUST02215,2023-07-16,Standard,East,Referral,Monthly,68.0,
CUST01171,2024-08-10,Standard,Central,Social,Annual,39.0,
CUST00798,2023-09-21,Basic,North,Referral,Monthly,,
CUST00660,2025-02-14,Premium,South,Organic,Monthly,64.0,
CUST00958,2023-08-25,Standard,South,Referral,Monthly,62.0,
CUST01781,2024-04-24,Standard,West,Social,Monthly,69.0,
CUST00959,2024-05-03,Basic,Central,Paid Search,Monthly,29.0,
CUST02136,2023-11-28,Basic,North,Organic,Annual,45.0,
CUST02750,2023-01-01,Enterprise,South,Social,Monthly,48.0,
CUST01375,2024-06-13,Enterprise,North,Paid Search,Monthly,67.0,
CUST02793,2024-09-19,Enterprise,South,Paid Search,Annual,69.0,
CUST01477,2024-05-22,Basic,North,Referral,Annual,47.0,
CUST00610,2023-03-22,Basic,North,Paid Search,Annual,69.0,
CUST00749,2024-01-26,Basic,North,Paid Search,Monthly,26.0,
CUST01470,2024-01-02,Basic,Central,Social,Monthly,37.0,
CUST01769,2023-09-06,Basic,South,Organic,Monthly,62.0,
CUST02794,2023-02-10,Standard,Central,Paid Search,Monthly,66.0,
CUST00552,2025-01-23,Basic,West,Organic,Monthly,30.0,
CUST02761,2023-06-09,Basic,West,Partner,Annual,67.0,
CUST01155,2023-03-24,Basic,South,Organic,Annual,24.0,
CUST00877,2024-01-30,Premium,West,Organic,Annual,30.0,
CUST01527,2024-04-16,Standard,North,Social,Monthly,47.0,
CUST02624,2024-05-03,Premium,Central,Paid Search,Monthly,54.0,
CUST02236,2023-01-07,Standard,North,Paid Search,Monthly,47.0,
CUST01658,2023-08-09,Enterprise,Central,Referral,Monthly,35.0,
CUST00442,2024-04-04,Standard,Central,Paid Search,Monthly,40.0,
CUST01879,2023-01-05,Enterprise,East,Organic,Annual,20.0,
CUST00027,2023-03-09,Basic,Central,Partner,Monthly,49.0,
CUST02268,2024-06-08,Enterprise,North,Social,Annual,68.0,
CUST00014,2023-02-27,Basic,North,Social,Monthly,22.0,
CUST00419,2024-06-01,Standard,North,Referral,Annual,57.0,
CUST01303,2023-09-17,Standard,West,Paid Search,Monthly,41.0,
CUST00754,2024-06-08,Basic,South,Organic,Annual,30.0,
CUST00844,2024-04-01,Standard,East,Paid Search,Monthly,40.0,
CUST01990,2024-11-10,Enterprise,North,Organic,Monthly,54.0,
CUST01787,2023-09-01,Enterprise,East,Partner,Monthly,38.0,
CUST02578,2024-09-19,Premium,North,Referral,Monthly,66.0,
CUST01911,2023-10-22,Premium,East,Social,Monthly,50.0,
CUST00005,2023-01-07,Premium,South,Referral,Monthly,27.0,
CUST01562,2023-10-23,Premium,South,Social,Monthly,33.0,
CUST01263,2023-01-29,Basic,East,Paid Search,Monthly,45.0,
CUST02047,2023-05-09,Enterprise,South,Social,Monthly,55.0,
