ticket_id,customer_id,created_date,category,priority,resolved,orphan_flag
TKT001678,CUST01112,2024-08-03,Feature Request,Low,Yes,False
TKT002624,CUST01709,2024-04-09,Technical,High,Yes,False
TKT003871,CUST02494,2024-12-31,Account,Medium,Yes,False
TKT003381,CUST02208,2025-01-27,Feature Request,Low,Yes,False
TKT001016,CUST00650,2024-03-26,Billing,Critical,Yes,False
TKT001439,CUST00957,2024-06-11,Billing,Low,Yes,False
TKT003522,CUST02281,2025-04-10,Account,Low,Yes,False
TKT000554,CUST00374,2024-10-12,Billing,Medium,Yes,False
TKT001694,CUST01121,2025-05-21,Account,High,No,False
TKT002748,CUST01797,2023-06-14,Billing,Medium,Yes,False
TKT003734,CUST02424,2025-01-27,Other,Medium,Yes,False
TKT001746,CUST01155,2024-06-15,Other,Low,Yes,False
TKT001813,CUST01198,2024-01-09,Technical,High,Yes,False
TKT001228,CUST00814,2024-08-02,Other,High,Yes,False
TKT002516,CUST01650,2025-04-29,Account,Medium,Yes,False
TKT003770,CUST02451,2024-05-08,Other,Medium,Yes,False
TKT001341,CUST00892,2024-01-28,Feature Request,Medium,Yes,False
TKT000669,CUST00428,2024-04-08,Other,Low,Yes,False
TKT000811,CUST00539,2025-03-02,Billing,High,Yes,False
TKT001956,CUST01297,2024-12-11,Feature Request,Low,Yes,False
TKT001788,CUST01184,2024-11-19,Account,High,No,False
TKT002862,CUST01861,2023-11-11,Other,Low,Yes,False
TKT000880,CUST00571,2024-08-13,Feature Request,Medium,Yes,False
TKT001686,CUST01116,2023-12-24,Technical,Medium,Yes,False
TKT002502,CUST01641,2025-02-11,Billing,Medium,No,False
TKT002315,CUST01512,2025-04-22,Other,Low,Yes,False
TKT003887,CUST02501,2025-05-07,Billing,Low,Yes,False
TKT000244,CUST00164,2025-03-07,Feature Request,Critical,Yes,False
TKT000169,CUST00115,2025-02-26,Account,Medium,No,False
TKT001797,CUST01190,2025-05-30,Feature Request,Low,Yes,False
TKT000300,CUST00201,2024-12-21,Billing,Medium,Yes,False
TKT002833,CUST01847,2024-07-31,Feature Request,Low,Yes,False
TKT001355,CUST00905,2023-08-27,Technical,Low,Yes,False
TKT000237,CUST00163,2024-09-03,Account,Low,No,False
TKT001052,CUST00686,2025-03-02,Billing,Medium,Yes,False
TKT003277,CUST02140,2025-03-12,Billing,High,Yes,False
TKT002440,CUST01603,2024-10-04,Feature Request,High,Yes,False
TKT001953,CUST01295,2025-04-06,Billing,Low,Yes,False
TKT002130,CUST01410,2025-02-10,Feature Request,Medium,Yes,False
TKT000450,CUST00302,2025-01-06,Account,Critical,Yes,False
TKT000689,CUST00443,2024-10-23,Account,Low,Yes,False
TKT001161,CUST00764,2025-04-28,Other,Medium,Yes,False
TKT004296,CUST02811,2024-05-20,Other,Medium,No,False
TKT001578,CUST01046,2025-01-31,Billing,Low,Yes,False
TKT002699,CUST01768,2025-01-18,Feature Request,Medium,Yes,False
TKT000583,CUST00382,2025-05-26,Technical,Medium,No,False
TKT001031,CUST00669,2025-03-25,Feature Request,Low,Yes,False
TKT000161,CUST00108,2024-12-29,Feature Request,High,Yes,False
TKT002474,CUST01627,2025-04-13,Other,Low,Yes,False
TKT004356,CUST02850,2024-08-01,Billing,Critical,Yes,False
TKT002556,CUST01677,2025-05-11,Feature Request,Low,Yes,False
TKT001221,CUST00809,2024-12-28,Other,Medium,Yes,False
TKT002771,CUST01815,2024-08-27,Billing,Low,Yes,False
TKT000099,CUST00065,2024-07-13,Billing,Low,Yes,False
TKT003180,CUST02080,2024-12-24,Billing,Medium,Yes,False
TKT004403,CUST02877,2025-01-26,Account,Low,No,False
TKT004024,CUST02605,2024-12-12,Other,Low,Yes,False
TKT001486,CUST00999,2024-12-24,Other,Critical,No,False
TKT000126,CUST00093,2024-10-06,Account,High,Yes,False
TKT002604,CUST01701,2024-08-22,Billing,High,Yes,False
TKT001013,CUST00649,2024-08-19,Account,Medium,Yes,False
TKT001108,CUST00726,2025-02-09,Technical,Medium,Yes,False
TKT001536,CUST01023,2025-03-26,Technical,Low,No,False
TKT002075,CUST01372,2025-04-21,Other,Low,Yes,False
TKT001973,CUST01313,2024-05-26,Other,Medium,Yes,False
TKT000088,CUST00059,2024-07-16,Technical,Low,Yes,False
TKT001881,CUST01236,2024-09-02,Account,High,No,False
TKT000927,CUST00600,2025-01-15,Feature Request,Critical,Yes,False
TKT001189,CUST00783,2024-09-20,Technical,Low,Yes,False
TKT000203,CUST00146,2025-05-05,Other,Low,Yes,False
TKT001760,CUST01162,2024-07-21,Technical,Medium,No,False
TKT004434,CUST02897,2025-03-27,Feature Request,Medium,Yes,False
TKT000449,CUST00302,2024-12-19,Billing,Critical,No,False
TKT004566,CUST02983,2023-11-26,Technical,Medium,Yes,False
TKT000933,CUST00606,2024-07-20,Account,Critical,No,False
TKT000693,CUST00445,2025-02-11,Technical,Low,Yes,False
TKT003779,CUST02452,2024-04-10,Feature Request,Medium,Yes,False
TKT000092,CUST00060,2024-10-04,Technical,Low,Yes,False
TKT000339,CUST00225,2025-01-18,Technical,Medium,No,False
TKT002865,CUST01865,2024-04-06,Billing,Low,Yes,False
TKT001324,CUST00883,2025-02-01,Account,Medium,Yes,False
TKT004243,CUST02776,2025-01-23,Feature Request,Low,No,False
TKT001761,CUST01162,2024-01-15,Account,Low,No,False
TKT000624,CUST00400,2025-03-17,Feature Request,Low,Yes,False
TKT002842,CUST01852,2024-11-25,Technical,Medium,Yes,False
TKT001710,CUST01132,2025-03-05,Technical,High,Yes,False
TKT000655,CUST00423,2023-09-09,Other,Low,Yes,False
TKT004472,CUST02923,2024-11-09,Feature Request,High,Yes,False
TKT002552,CUST01672,2024-10-22,Technical,Low,Yes,False
TKT003609,CUST02340,2024-07-19,Account,Medium,Yes,False
TKT001356,CUST00905,2024-11-16,Feature Request,Low,No,False
TKT003941,CUST02535,2024-03-23,Other,Medium,Yes,False
TKT000994,CUST00636,2025-05-26,Billing,Low,Yes,False
TKT003630,CUST02356,2024-03-18,Technical,Low,No,False
TKT003729,CUST02423,2025-01-13,Billing,Medium,Yes,False
TKT003776,CUST02452,2023-05-02,Technical,Medium,Yes,False
TKT002261,CUST01480,2024-10-14,Other,High,Yes,False
TKT001429,CUST00952,2024-02-21,Billing,Medium,Yes,False
TKT000857,CUST00562,2025-03-16,Technical,Low,Yes,False
TKT000184,CUST00126,2024-07-08,Technical,High,Yes,False
TKT003604,CUST02336,2024-07-25,Technical,High,Yes,False
TKT000024,CUST00024,2024-11-25,Other,Low,Yes,False
TKT000584,CUST00384,2025-02-24,Other,High,No,False
TKT002883,CUST01875,2024-03-25,Account,Medium,No,False
TKT002592,CUST01697,2024-07-16,Billing,High,No,False
TKT002993,CUST01954,2024-12-03,Other,Medium,Yes,False
TKT000940,CUST00613,2024-05-29,Feature Request,High,Yes,False
TKT002332,CUST01529,2024-10-14,Technical,Medium,Yes,False
TKT002398,CUST01567,2024-05-22,Account,Medium,Yes,False
TKT002601,CUST01700,2023-12-24,Account,Critical,Yes,False
TKT000303,CUST00202,2023-04-24,Feature Request,Low,Yes,False
TKT001201,CUST00789,2025-04-09,Billing,Medium,Yes,False
TKT003652,CUST02369,2024-10-12,Feature Request,Medium,Yes,False
TKT000208,CUST00148,2024-02-18,Other,Low,Yes,False
TKT003635,CUST02359,2024-08-25,Account,Medium,Yes,False
TKT000679,CUST00432,2025-05-10,Other,Low,Yes,False
TKT004299,CUST02812,2025-05-04,Account,Low,Yes,False
TKT003931,CUST02525,2025-01-27,Account,High,Yes,False
TKT002333,CUST01529,2024-02-11,Other,Medium,Yes,False
TKT002397,CUST01567,2024-04-24,Billing,High,Yes,False
TKT004316,CUST02826,2024-06-03,Account,Medium,No,False
TKT003297,CUST02161,2025-03-11,Technical,Low,Yes,False
TKT002750,CUST01799,2023-05-02,Other,Low,Yes,False
TKT002927,CUST01905,2025-04-28,Other,Critical,No,False
TKT000266,CUST00182,2025-03-27,Billing,Medium,Yes,False
TKT003613,CUST02345,2024-10-22,Other,Medium,Yes,False
TKT002628,CUST01712,2024-11-10,Other,High,Yes,False
TKT003044,CUST01987,2025-02-16,Feature Request,Low,Yes,False
TKT003041,CUST01987,2024-11-08,Feature Request,Low,Yes,False
TKT002141,CUST01417,2025-04-27,Technical,High,Yes,False
TKT001043,CUST00681,2024-11-20,Technical,High,Yes,False
TKT003629,CUST02356,2024-04-20,Other,High,Yes,False
TKT000968,CUST00623,2024-07-15,Other,Low,Yes,False
TKT001510,CUST01010,2025-04-09,Account,Low,No,False
TKT000229,CUST00159,2024-12-25,Technical,High,Yes,False
TKT003477,CUST02260,2025-03-05,Other,Medium,Yes,False
TKT001234,CUST00816,2025-04-25,Other,Medium,Yes,False
TKT001288,CUST00863,2024-04-21,Account,Medium,Yes,False
TKT001538,CUST01024,2024-11-19,Technical,Low,Yes,False
TKT003325,CUST02176,2025-02-01,Billing,Medium,No,False
TKT001253,CUST00830,2025-05-05,Account,Medium,Yes,False
TKT002732,CUST01792,2024-11-13,Other,High,No,False
TKT003407,CUST02224,2024-05-12,Technical,Low,Yes,False
TKT003226,CUST02114,2025-04-03,Billing,High,Yes,False
TKT000614,CUST00396,2024-01-06,Feature Request,Low,Yes,False
TKT003290,CUST02154,2025-03-17,Account,Low,Yes,False
TKT003056,CUST01991,2024-12-09,Technical,Low,Yes,False
TKT002457,CUST01616,2023-06-05,Technical,High,Yes,False
TKT000357,CUST00232,2024-12-28,Feature Request,Low,No,False
TKT004526,CUST02958,2024-04-28,Other,Medium,No,False
TKT000391,CUST00261,2025-01-31,Billing,Low,No,False
TKT003425,CUST02231,2024-11-26,Other,Medium,Yes,False
TKT002806,CUST01834,2024-11-19,Other,Low,No,False
TKT002803,CUST01833,2023-07-19,Billing,Medium,Yes,False
TKT000576,CUST00381,2025-02-18,Billing,Low,No,False
TKT003785,CUST02454,2024-06-25,Billing,High,Yes,False
TKT000621,CUST00398,2025-03-27,Technical,Low,Yes,False
TKT002328,CUST01527,2024-10-05,Feature Request,High,Yes,False
TKT000822,CUST00545,2024-11-01,Feature Request,Low,Yes,False
TKT003699,CUST02403,2023-11-12,Other,Low,Yes,False
TKT002011,CUST01332,2024-08-15,Account,Low,Yes,False
TKT002181,CUST01435,2024-06-01,Technical,Medium,Yes,False
TKT003723,CUST02417,2024-05-05,Technical,Low,Yes,False
TKT000612,CUST00395,2025-02-23,Other,Low,Yes,False
TKT004113,CUST02671,2023-11-13,Feature Request,Low,No,False
TKT000077,CUST00052,2024-12-27,Technical,Medium,Yes,False
TKT004133,CUST02683,2024-05-06,Technical,Medium,Yes,False
TKT003520,CUST02281,2025-02-14,Technical,Medium,Yes,False
TKT004464,CUST02919,2024-11-10,Other,Low,Yes,False
TKT001799,CUST01191,2024-11-28,Billing,Medium,No,False
TKT001308,CUST00874,2024-07-07,Account,Low,No,False
TKT001215,CUST00802,2025-05-08,Feature Request,Medium,Yes,False
TKT002081,CUST01374,2024-06-27,Billing,Low,Yes,False
TKT001906,CUST01264,2024-12-09,Other,High,Yes,False
TKT000733,CUST00486,2025-02-05,Billing,Low,Yes,False
TKT001566,CUST01038,2025-03-23,Other,Low,Yes,False
TKT000049,CUST00039,2025-05-04,Other,Low,Yes,False
TKT004283,CUST02800,2024-05-15,Account,Low,Yes,False
TKT001651,CUST01095,2025-01-22,Feature Request,Low,Yes,False
TKT002280,CUST01489,2024-12-19,Other,Medium,No,False
TKT000582,CUST00382,2024-11-01,Billing,Low,Yes,False
TKT001180,CUST00780,2025-03-03,Other,Critical,Yes,False
TKT003417,CUST02228,2025-04-20,Billing,Low,No,False
TKT001517,CUST01013,2024-07-24,Other,Medium,Yes,False
TKT000820,CUST00541,2025-03-13,Other,Low,Yes,False
TKT002693,CUST01759,2024-11-24,Billing,Critical,Yes,False
TKT004519,CUST02957,2023-12-12,Feature Request,High,Yes,False
TKT002495,CUST01640,2025-03-29,Technical,Low,Yes,False
TKT002547,CUST01671,2024-02-26,Feature Request,Medium,No,False
TKT004466,CUST02921,2025-05-12,Other,Medium,Yes,False
TKT000268,CUST00182,2024-11-02,Technical,Low,No,False
TKT002799,CUST01828,2024-10-05,Other,Medium,Yes,False
TKT004178,CUST02722,2025-04-08,Billing,Low,Yes,False
TKT000701,CUST00455,2025-03-19,Other,Low,Yes,False
TKT003626,CUST02354,2025-03-16,Account,Medium,Yes,False
TKT004425,CUST02895,2024-09-15,Technical,High,No,False
TKT004597,CUST02999,2025-01-17,Billing,Low,Yes,False
TKT001513,CUST01011,2025-01-22,Technical,Low,No,False
TKT003449,CUST02241,2024-03-27,Account,Low,Yes,False
TKT003487,CUST02264,2024-08-16,Technical,Low,Yes,False
TKT000512,CUST00349,2024-05-21,Other,Low,Yes,False
TKT000812,CUST00539,2023-12-12,Technical,Medium,Yes,False
TKT001671,CUST01109,2025-03-02,Account,Medium,Yes,False
TKT000596,CUST00389,2024-03-07,Feature Request,Medium,Yes,False
TKT001604,CUST01068,2025-01-14,Feature Request,Medium,Yes,False
TKT003801,CUST02459,2025-04-08,Technical,Medium,No,False
TKT004569,CUST02983,2024-11-24,Feature Request,Medium,Yes,False
TKT003190,CUST02088,2025-05-08,Technical,Low,Yes,False
TKT003549,CUST02298,2025-04-25,Feature Request,Medium,Yes,False
TKT002210,CUST01445,2023-11-10,Technical,Low,Yes,False
TKT004209,CUST02744,2024-06-18,Technical,Low,Yes,False
TKT003294,CUST02156,2024-01-18,Feature Request,Medium,No,False
TKT001676,CUST01110,2025-05-26,Technical,Low,Yes,False
TKT003424,CUST02231,2024-09-11,Technical,Medium,Yes,False
TKT000922,CUST00597,2024-08-30,Technical,Low,Yes,False
TKT002346,CUST01538,2025-03-18,Technical,Low,Yes,False
TKT003717,CUST02413,2024-11-23,Other,Medium,Yes,False
TKT001293,CUST00865,2023-11-26,Feature Request,Low,Yes,False
TKT002778,CUST01820,2023-06-01,Technical,Medium,Yes,False
TKT000426,CUST00290,2024-12-20,Account,Medium,Yes,False
TKT004539,CUST02970,2023-12-26,Feature Request,Low,Yes,False
TKT000642,CUST00409,2025-03-24,Account,High,Yes,False
TKT002863,CUST01862,2024-09-20,Other,Medium,Yes,False
TKT003006,CUST01966,2024-12-06,Other,Medium,Yes,False
TKT002637,CUST01718,2024-06-04,Other,Low,Yes,False
TKT000572,CUST00379,2024-06-14,Feature Request,Low,No,False
TKT001157,CUST00761,2023-09-27,Other,Medium,No,False
TKT004388,CUST02867,2025-03-29,Feature Request,Low,Yes,False
TKT002943,CUST01917,2024-10-30,Technical,Medium,Yes,False
TKT001026,CUST00658,2025-05-14,Technical,High,Yes,False
TKT003888,CUST02501,2024-12-27,Other,Low,Yes,False
TKT000314,CUST00209,2025-05-19,Feature Request,Low,Yes,False
TKT002000,CUST01325,2024-09-24,Feature Request,Low,Yes,False
TKT002234,CUST01462,2024-05-30,Account,Medium,Yes,False
TKT004440,CUST02898,2025-01-19,Other,High,Yes,False
TKT000397,CUST00271,2024-10-21,Technical,Medium,Yes,False
TKT001925,CUST01270,2025-01-06,Technical,High,Yes,False
TKT001503,CUST01006,2023-08-12,Account,High,Yes,False
TKT001754,CUST01158,2025-04-18,Account,High,No,False
TKT002029,CUST01341,2024-12-13,Account,Medium,Yes,False
TKT000255,CUST00172,2025-03-21,Account,Low,Yes,False
TKT002654,CUST01730,2024-05-25,Technical,Critical,Yes,False
TKT000071,CUST00050,2024-05-15,Technical,High,Yes,False
TKT001699,CUST01125,2025-05-14,Billing,Low,Yes,False
TKT000198,CUST00144,2024-05-19,Account,High,Yes,False
TKT000855,CUST00560,2025-01-06,Technical,Medium,Yes,False
TKT002914,CUST01898,2025-05-29,Account,Medium,Yes,False
TKT004084,CUST02638,2025-03-03,Other,Critical,Yes,False
TKT002544,CUST01671,2024-01-27,Other,Low,Yes,False
TKT000419,CUST00284,2024-07-22,Account,Low,Yes,False
TKT003452,CUST02242,2024-09-19,Other,Low,Yes,False
TKT004198,CUST02736,2025-05-31,Other,Low,Yes,False
TKT002395,CUST01567,2025-01-09,Other,Low,Yes,False
TKT002989,CUST01950,2025-01-29,Technical,Low,Yes,False
TKT000993,CUST00636,2025-03-18,Other,Medium,Yes,False
TKT000846,CUST00554,2025-05-09,Feature Request,Low,Yes,False
TKT001404,CUST00936,2024-07-20,Billing,Medium,No,False
TKT004409,CUST02879,2025-05-05,Billing,High,Yes,False
TKT001440,CUST00959,2025-05-03,Billing,Low,Yes,False
TKT003660,CUST02371,2025-01-29,Feature Request,High,No,False
TKT003481,CUST02261,2024-09-28,Other,Medium,Yes,False
TKT000847,CUST00555,2024-05-17,Feature Request,High,Yes,False
TKT004339,CUST02835,2025-04-13,Technical,Low,Yes,False
TKT000770,CUST00508,2024-06-09,Feature Request,Critical,Yes,False
TKT000646,CUST00412,2024-08-15,Other,Medium,Yes,False
TKT004193,CUST02729,2024-07-27,Feature Request,Critical,Yes,False
TKT002755,CUST01803,2024-11-10,Billing,Medium,Yes,False
TKT004073,CUST02632,2025-02-16,Technical,Low,Yes,False
TKT004495,CUST02943,2024-06-19,Technical,High,No,False
TKT002348,CUST01539,2024-10-22,Other,Low,Yes,False
TKT000515,CUST00355,2025-04-18,Technical,Medium,Yes,False
TKT003409,CUST02224,2024-05-04,Feature Request,Low,Yes,False
TKT002673,CUST01745,2024-04-17,Technical,Medium,No,False
TKT002151,CUST01422,2024-07-04,Technical,Low,No,False
TKT002203,CUST01442,2024-10-13,Billing,Medium,Yes,False
TKT004471,CUST02923,2024-08-17,Feature Request,Medium,Yes,False
TKT000083,CUST00056,2025-05-04,Feature Request,Low,Yes,False
TKT003352,CUST02193,2024-05-02,Other,Low,Yes,False
TKT002880,CUST01875,2023-05-08,Other,High,No,False
TKT000270,CUST00183,2025-03-09,Technical,Medium,Yes,False
TKT001654,CUST01099,2025-05-02,Other,Critical,No,False
TKT003397,CUST02218,2024-03-06,Technical,Low,Yes,False
TKT001590,CUST01052,2025-01-29,Account,Critical,Yes,False
TKT003244,CUST02123,2025-05-21,Account,Low,Yes,False
TKT000287,CUST00195,2023-11-28,Technical,Medium,Yes,False
TKT003460,CUST02251,2025-02-04,Technical,Medium,No,False
TKT003208,CUST02100,2023-06-22,Other,Low,No,False
TKT002282,CUST01489,2024-02-13,Account,Low,Yes,False
TKT002087,CUST01382,2025-04-23,Feature Request,Medium,No,False
TKT002310,CUST01509,2025-01-11,Feature Request,Medium,Yes,False
TKT003988,CUST02579,2025-01-07,Technical,Medium,No,False
TKT000221,CUST00157,2025-01-23,Other,Low,No,False
TKT000776,CUST00509,2024-11-29,Technical,Medium,Yes,False
TKT001964,CUST01305,2025-02-18,Technical,Low,No,False
TKT001573,CUST01041,2024-11-24,Technical,Critical,Yes,False
TKT003224,CUST02113,2025-02-26,Other,Low,No,False
TKT002551,CUST01672,2025-01-20,Other,Medium,Yes,False
TKT002915,CUST01899,2024-07-20,Technical,Low,Yes,False
TKT004110,CUST02660,2024-03-21,Account,Low,Yes,False
TKT000961,CUST00621,2024-08-27,Account,Medium,Yes,False
TKT002368,CUST01547,2025-05-31,Feature Request,Medium,Yes,False
TKT003553,CUST02300,2025-04-05,Billing,Medium,Yes,False
TKT002235,CUST01462,2023-07-27,Feature Request,Low,Yes,False
TKT002725,CUST01789,2025-05-21,Technical,Low,Yes,False
TKT001412,CUST00942,2024-09-20,Feature Request,Critical,No,False
TKT004579,CUST02989,2024-05-16,Technical,Low,Yes,False
TKT003343,CUST02186,2024-05-17,Account,Medium,Yes,False
TKT003806,CUST02462,2023-11-23,Account,Medium,Yes,False
TKT002898,CUST01880,2025-05-22,Technical,Medium,Yes,False
TKT001607,CUST01072,2024-02-24,Account,High,Yes,False
TKT003572,CUST02309,2025-01-13,Other,Low,Yes,False
TKT004474,CUST02924,2025-03-11,Account,Medium,Yes,False
TKT002926,CUST01905,2025-01-25,Other,Low,Yes,False
TKT003914,CUST02514,2024-07-22,Account,Medium,No,False
TKT000009,CUST00012,2025-03-07,Technical,Medium,Yes,False
TKT002971,CUST01937,2025-01-17,Technical,Low,Yes,False
TKT002476,CUST01627,2024-03-08,Feature Request,High,No,False
TKT002275,CUST01487,2024-12-29,Other,Low,Yes,False
TKT001443,CUST00960,2024-03-16,Other,Medium,Yes,False
TKT001864,CUST01221,2023-07-05,Feature Request,Critical,Yes,False
TKT001725,CUST01143,2024-11-29,Other,Medium,Yes,False
TKT000059,CUST00045,2024-07-24,Feature Request,Medium,Yes,False
TKT003581,CUST02315,2025-03-29,Technical,Medium,Yes,False
TKT003603,CUST02335,2023-04-24,Feature Request,High,Yes,False
TKT003873,CUST02494,2024-08-15,Account,Critical,No,False
TKT003393,CUST02218,2025-01-30,Account,Medium,Yes,False
TKT003435,CUST02235,2024-03-16,Account,Medium,Yes,False
TKT002265,CUST01483,2025-04-24,Billing,Low,Yes,False
TKT002484,CUST01637,2025-01-16,Billing,Medium,Yes,False
TKT003709,CUST02412,2024-06-01,Other,Critical,Yes,False
TKT000918,CUST00596,2023-06-25,Feature Request,Medium,Yes,False
TKT001632,CUST01085,2025-05-08,Account,High,Yes,False
TKT002511,CUST01648,2024-07-28,Technical,Medium,Yes,False
TKT000162,CUST00108,2024-02-14,Billing,Low,Yes,False
TKT003220,CUST02112,2024-10-06,Technical,Low,Yes,False
TKT001750,CUST01156,2024-10-20,Billing,Low,Yes,False
TKT002707,CUST01775,2025-05-27,Feature Request,Medium,Yes,False
TKT002015,CUST01336,2024-12-27,Technical,Medium,Yes,False
TKT002959,CUST01928,2024-10-09,Technical,Low,Yes,False
TKT002408,CUST01576,2025-05-27,Other,Low,No,False
TKT002195,CUST01440,2024-04-02,Other,Medium,Yes,False
TKT002468,CUST01624,2025-02-24,Other,Low,Yes,False
TKT001983,CUST01317,2024-06-18,Feature Request,Low,Yes,False
TKT003373,CUST02202,2024-08-20,Other,Medium,Yes,False
TKT003966,CUST02557,2024-03-23,Other,Low,Yes,False
TKT002254,CUST01476,2025-02-25,Account,Medium,No,False
TKT000606,CUST00394,2025-01-10,Account,Low,Yes,False
TKT003870,CUST02493,2024-06-13,Feature Request,High,Yes,False
TKT000437,CUST00293,2024-04-18,Billing,High,Yes,False
TKT001042,CUST00677,2024-11-15,Technical,Low,No,False
TKT003580,CUST02315,2024-10-30,Account,Low,Yes,False
TKT001322,CUST00882,2023-09-21,Technical,Low,Yes,False
TKT001602,CUST01068,2024-10-13,Billing,Low,Yes,False
TKT003805,CUST02461,2024-08-11,Account,Low,No,False
